cat_name;cat_url;syb_cat_name;syb_cat_url;art_id;art_title;art_url;desc;art_img;param
HDCVI-камеры;http://dahua-russia.ru/catalog/hdcvi-cameras;"Купольные камеры";http://dahua-russia.ru/catalog/hdcvi-dome;593;"Dahua DH-HAC-HDW1100RP-0360B";http://dahua-russia.ru/product/DH-HAC-HDW1100RP-0360B;"Купольная HDCVI видеокамера 720P;1/2,9"" 1Mп CMOS; фикс. объектив: 3,6мм; дальность ИК: 20м; разрешение и скорость трансляции видео: 720P(1~25к/c); чувствительность: 0.05лк/F1.6(цвет), 0лк@F1.6(ИК вкл); DWDR, 2DNR; питание: DC12В;IP66; Рабочая температура: -40 -+60 С;";http://dahua-russia.ruhttp://s1.dahua-russia.ru/storage/images/DH-HAC-HDW1100RP-0360B__55bb4c64cafc19.16384918.jpg;"Тип устройства:HDCVI-видеокамера, Тип корпуса:Купольная (DOME), Среда:Уличная, Тип матрицы:CMOS, Размер матрицы, &quot;:1/2.9, Общее кол-во пикселей, Мп:1, Кадров в секунду при максимальном разрешении:25, День/Ночь:Да, ИК подсветка:Да, Сменный объектив:Нет, Тип объектива:фиксированный, Фокусное расстояние объектива:3.6, Горизонтальный угол обзора:До79.7, Встроенный микрофон:Нет, Аудиовход:Нет, Беспроводной адаптер:Нет, PTZ:Нет, Поддержка ONVIF:Нет, Питание:12V DC, Температура:-30 ... 60, Длина, мм:69, Ширина, мм:69, Высота, мм:85, Вес, гр:100"
HDCVI-камеры;http://dahua-russia.ru/catalog/hdcvi-cameras;"Купольные камеры";http://dahua-russia.ru/catalog/hdcvi-dome;594;"Dahua DH-HAC-HDW1100MP-0800B";http://dahua-russia.ru/product/DH-HAC-HDW1100MP-0800B;;http://dahua-russia.ruhttp://s1.dahua-russia.ru/storage/images/DH-HAC-HDW1100MP-0800B__55bb4c7d8628a8.53901354.jpg;"Тип устройства:HDCVI-видеокамера, Тип корпуса:Купольная (DOME), Среда:Уличная, Тип матрицы:CMOS, Размер матрицы, &quot;:1/2.9, Общее кол-во пикселей, Мп:1, Кадров в секунду при максимальном разрешении:25, День/Ночь:Да, ИК подсветка:Да, Сменный объектив:Нет, Тип объектива:фиксированный, Фокусное расстояние объектива:8, Горизонтальный угол обзора:До39.9, Встроенный микрофон:Нет, Аудиовход:Нет, Беспроводной адаптер:Нет, PTZ:Нет, Поддержка ONVIF:Нет, Питание:12V DC, Температура:-30 ... 60, Длина, мм:79.7, Ширина, мм:93.4, Высота, мм:93.4, Вес, гр:350"
HDCVI-камеры;http://dahua-russia.ru/catalog/hdcvi-cameras;"Купольные камеры";http://dahua-russia.ru/catalog/hdcvi-dome;595;"Dahua DH-HAC-HDW1100RP-0600B";http://dahua-russia.ru/product/DH-HAC-HDW1100RP-0600B;;http://dahua-russia.ruhttp://s1.dahua-russia.ru/storage/images/DH-HAC-HDW1100RP-0600B__55bb4c8aea2d39.87649996.jpg;"Тип устройства:HDCVI-видеокамера, Тип корпуса:Купольная (DOME), Среда:Уличная, Тип матрицы:CMOS, Размер матрицы, &quot;:1/2.9, Общее кол-во пикселей, Мп:1, Кадров в секунду при максимальном разрешении:25, День/Ночь:Да, ИК подсветка:Да, Сменный объектив:Нет, Тип объектива:фиксированный, Фокусное расстояние объектива:6, Горизонтальный угол обзора:До52.2, Встроенный микрофон:Нет, Аудиовход:Нет, Беспроводной адаптер:Нет, PTZ:Нет, Поддержка ONVIF:Нет, Питание:12V DC, Температура:-30 ... 60, Длина, мм:69, Ширина, мм:69, Высота, мм:85, Вес, гр:100"
HDCVI-камеры;http://dahua-russia.ru/catalog/hdcvi-cameras;"Купольные камеры";http://dahua-russia.ru/catalog/hdcvi-dome;596;"Dahua DH-HAC-HDBW1100RP-VF";http://dahua-russia.ru/product/DH-HAC-HDBW1100RP-VF;"1Megapixel 720P Waterproof HDCVI IR Dome Camera25/30fps@720P, ICR,  IP66,IK10Max. IR Led length: 30m, Smart IR2.7-12mm";http://dahua-russia.ruhttp://s1.dahua-russia.ru/storage/images/DH-HAC-HDBW1100RP-VF__55bb4ca58b9b82.76043298.jpg;"Тип устройства:HDCVI-видеокамера, Тип корпуса:Купольная (DOME), Среда:Уличная, Тип матрицы:CMOS, Размер матрицы, &quot;:1/2.9, Общее кол-во пикселей, Мп:1, Кадров в секунду при максимальном разрешении:25, День/Ночь:Да, ИК подсветка:Да, Сменный объектив:Нет, Тип объектива:варифокальный, Фокусное расстояние объектива:2.7 ... 12, Горизонтальный угол обзора:32.9 ... 105.5, Встроенный микрофон:Нет, Аудиовход:Нет, Беспроводной адаптер:Нет, PTZ:Нет, Поддержка ONVIF:Нет, Питание:12V DC, Температура:-30 ... 60, Длина, мм:89, Ширина, мм:122, Высота, мм:122, Вес, гр:450"
HDCVI-камеры;http://dahua-russia.ru/catalog/hdcvi-cameras;"Купольные камеры";http://dahua-russia.ru/catalog/hdcvi-dome;597;"Dahua DH-HAC-HDW1100RP-VF";http://dahua-russia.ru/product/DH-HAC-HDW1100RP-VF;"Купольная антивандальная HDCVI видеокамера  типа ""ШАР"" 720P разрешения;1/2.9"" 1Mп CMOS; вариофокальный объектив: 2,7-12мм; дальность ИК: 30м; чувствительность: 0.05лк/F1.4(цвет), 0лк@F1.4(ИК вкл); DWDR, 2DNR; питание: DC12В; IP67; Рабочая температура: -40 -+60 С;";http://dahua-russia.ruhttp://s1.dahua-russia.ru/storage/images/DH-HAC-HDW1100RP-VF__55bb4cb533e407.06288217.jpg;"Тип устройства:HDCVI-видеокамера, Тип корпуса:Купольная (DOME), Среда:Уличная, Тип матрицы:CMOS, Размер матрицы, &quot;:1/2.9, Общее кол-во пикселей, Мп:1, Кадров в секунду при максимальном разрешении:25, День/Ночь:Да, ИК подсветка:Да, Сменный объектив:Нет, Тип объектива:варифокальный, Фокусное расстояние объектива:2.7 ... 12, Горизонтальный угол обзора:32.9 ... 105.5, Встроенный микрофон:Нет, Аудиовход:Нет, Беспроводной адаптер:Нет, PTZ:Нет, Поддержка ONVIF:Нет, Питание:12V DC, Температура:-30 ... 60, Длина, мм:97.4, Ширина, мм:97.4, Высота, мм:119, Вес, гр:550"
HDCVI-камеры;http://dahua-russia.ru/catalog/hdcvi-cameras;"Купольные камеры";http://dahua-russia.ru/catalog/hdcvi-dome;598;"Dahua DH-HAC-HDW1200EP-0360B";http://dahua-russia.ru/product/dh-hac-hdw1200ep-0360b;"2Megapixel 1080P Waterproof IR HDCVI Camera25/30fps@1080P, ICR, IP66Max. IR Led length: 40m, Smart IR3.6mm fixed lens(6mm?8mm optional)";http://dahua-russia.ruhttp://s1.dahua-russia.ru/storage/images/DH-HAC-HDW1200EP-0360B__566ade9497e5b8.69108710.JPG;"Тип устройства:HDCVI-камера, Тип корпуса:Купольная (DOME), Среда:Уличная, Тип матрицы:CMOS, Размер матрицы, &quot;:1/2.7, Общее кол-во пикселей, Мп:2, Кадров в секунду при максимальном разрешении:25, День/Ночь:Да, ИК подсветка:Да, Сменный объектив:Да, Тип объектива:варифокальный, Фокусное расстояние объектива:3.6, Горизонтальный угол обзора:89.9, Встроенный микрофон:Нет, Аудиовход:Нет, Беспроводной адаптер:Нет, PTZ:Нет, Поддержка ONVIF:Нет, Питание:12V DC, Температура:-30 ... 60, Длина, мм:110, Ширина, мм:110, Высота, мм:95, Вес, гр:300, Чувствительность Цвет, лк:0.02, Чувствительность ЧБ, лк:0.00001"
HDCVI-камеры;http://dahua-russia.ru/catalog/hdcvi-cameras;"Купольные камеры";http://dahua-russia.ru/catalog/hdcvi-dome;599;"Dahua DH-HAC-HDW1000RP";http://dahua-russia.ru/product/dh-hac-hdw1000rp;;http://dahua-russia.ruhttp://s1.dahua-russia.ru/storage/images/DH-HAC-HDW1000RP__566ade74ebb034.06205051.jpg;"Тип устройства:HDCVI-камера, Тип корпуса:Купольная (DOME), Среда:Внутренняя, Тип матрицы:CMOS, Размер матрицы, &quot;:1/4, Общее кол-во пикселей, Мп:1, Кадров в секунду при максимальном разрешении:25, День/Ночь:Да, ИК подсветка:Да, Сменный объектив:Да, Тип объектива:варифокальный, Фокусное расстояние объектива:3.6, Горизонтальный угол обзора:60, Встроенный микрофон:Нет, Аудиовход:Нет, Беспроводной адаптер:Нет, PTZ:Нет, Поддержка ONVIF:Нет, Питание:12V DC, Температура:-30 ... 60, Длина, мм:85, Ширина, мм:85, Высота, мм:69, Вес, гр:150, Чувствительность Цвет, лк:0.05, Чувствительность ЧБ, лк:0.00001"
HDCVI-камеры;http://dahua-russia.ru/catalog/hdcvi-cameras;"Купольные камеры";http://dahua-russia.ru/catalog/hdcvi-dome;600;"Dahua DH-HAC-HDW1200RP-VF";http://dahua-russia.ru/product/dh-hac-hdw1200rp-vf;"Купольная антивандальная HDCVI видеокамера 1080P;1/2.7"" 2Mп CMOS; вариофокальный объектив: 2,7-12мм; дальность ИК: 30м;  чувствительность: 0.05лк/F1.4(цвет), 0лк@F1.4(ИК вкл); DWDR, 2DNR; питание: DC12В; IP67; Рабочая температура: -40 -+60 С;";http://dahua-russia.ruhttp://s1.dahua-russia.ru/storage/images/DH-HAC-HDW1200RP-VF__566adebf706f61.42967027.png;"Тип устройства:HDCVI-камера, Тип корпуса:Купольная (DOME), Среда:Уличная, Тип матрицы:CMOS, Размер матрицы, &quot;:1/2.7, Общее кол-во пикселей, Мп:2, Кадров в секунду при максимальном разрешении:25, День/Ночь:Да, ИК подсветка:Да, Сменный объектив:Да, Тип объектива:варифокальный, Фокусное расстояние объектива:2.7 ... 12, Горизонтальный угол обзора:35 ... 109, Встроенный микрофон:Нет, Аудиовход:Нет, Беспроводной адаптер:Нет, PTZ:Нет, Поддержка ONVIF:Нет, Питание:12V DC, Температура:-30 ... 60, Длина, мм:119, Ширина, мм:119, Высота, мм:97.4, Вес, гр:550, Чувствительность Цвет, лк:0.01, Чувствительность ЧБ, лк:0.00001"
HDCVI-камеры;http://dahua-russia.ru/catalog/hdcvi-cameras;"Купольные камеры";http://dahua-russia.ru/catalog/hdcvi-dome;601;"Dahua DH-HAC-HDW1200MP-0360B";http://dahua-russia.ru/product/dh-hac-hdw1200mp-0360b;"Купольная HDCVI видеокамера типа ""ШАР"" 1080P;1/2.7"" 2Mп CMOS;фикс. объектив: 3,6мм; дальность ИК: 30м; чувствительность: 0.02лк/F2.0(цвет), 0лк@F2.0(ИК вкл); DWDR, 2DNR; питание: DC12В; IP67; Рабочая температура: -40 -+60 С;";http://dahua-russia.ruhttp://s1.dahua-russia.ru/storage/images/DH-HAC-HDW1200MP-0360B__566adeac8cf2c9.29288707.jpg;"Тип устройства:HDCVI-камера, Тип корпуса:Купольная (DOME), Среда:Уличная, Тип матрицы:CMOS, Размер матрицы, &quot;:1/2.7, Общее кол-во пикселей, Мп:2, Кадров в секунду при максимальном разрешении:25, День/Ночь:Да, ИК подсветка:Да, Сменный объектив:Да, Тип объектива:варифокальный, Фокусное расстояние объектива:3.6, Горизонтальный угол обзора:89.9, Встроенный микрофон:Нет, Аудиовход:Нет, Беспроводной адаптер:Нет, PTZ:Нет, Поддержка ONVIF:Нет, Питание:12V DC, Температура:-30 ... 60, Длина, мм:93.4, Ширина, мм:93.4, Высота, мм:79.7, Вес, гр:330, Чувствительность Цвет, лк:0.02, Чувствительность ЧБ, лк:0.00001"
HDCVI-камеры;http://dahua-russia.ru/catalog/hdcvi-cameras;"Купольные камеры";http://dahua-russia.ru/catalog/hdcvi-dome;602;"Dahua DH-HAC-HDW2221EP-0600B";http://dahua-russia.ru/product/dh-hac-hdw2221ep-0600b;"1/2.8"" 2.4Megapixel Sony CMOS25/30fps@1080P?25/30/50/60fps@720P, ICR, IP67120db True WDR                                                                      Max. IR Led length: 50m, Array LED, Smart IR3.6mm fixed length(6mm, 8mm optional)";http://dahua-russia.ru//dahua-russia.ru/images/no-image.png;"Тип устройства:HDCVI-камера, Тип корпуса:Купольная (DOME), Среда:Уличная, Тип матрицы:CMOS, Размер матрицы, &quot;:1/2.7, Общее кол-во пикселей, Мп:2, Кадров в секунду при максимальном разрешении:25, День/Ночь:Да, ИК подсветка:Да, Сменный объектив:Да, Тип объектива:варифокальный, Фокусное расстояние объектива:3.6, Горизонтальный угол обзора:89.9, Встроенный микрофон:Нет, Аудиовход:Нет, Беспроводной адаптер:Нет, PTZ:Нет, Поддержка ONVIF:Нет, Питание:12V DC, Температура:-30 ... 60, Длина, мм:93.4, Ширина, мм:93.4, Высота, мм:79.7, Вес, гр:330, Чувствительность Цвет, лк:0.02, Чувствительность ЧБ, лк:0.00001"
HDCVI-камеры;http://dahua-russia.ru/catalog/hdcvi-cameras;"Купольные камеры";http://dahua-russia.ru/catalog/hdcvi-dome;603;"Dahua DH-HAC-HDW2221RP-Z";http://dahua-russia.ru/product/dh-hac-hdw2221rp-z;"1/2.8"" 2.4Megapixel Sony CMOS25/30fps@1080P?25/30/50/60fps@720P, ICR, IP67120db True WDR                                                                       Max. IR Led length: 60m, Array LED, Smart IR2.7-12mm motorized lens";http://dahua-russia.ru//dahua-russia.ru/images/no-image.png;"Тип устройства:HDCVI-камера, Тип корпуса:Купольная (DOME), Среда:Уличная, Тип матрицы:CMOS, Размер матрицы, &quot;:1/2.7, Общее кол-во пикселей, Мп:2, Кадров в секунду при максимальном разрешении:25, День/Ночь:Да, ИК подсветка:Да, Сменный объектив:Да, Тип объектива:варифокальный, Фокусное расстояние объектива:3.6, Горизонтальный угол обзора:89.9, Встроенный микрофон:Нет, Аудиовход:Нет, Беспроводной адаптер:Нет, PTZ:Нет, Поддержка ONVIF:Нет, Питание:12V DC, Температура:-30 ... 60, Длина, мм:93.4, Ширина, мм:93.4, Высота, мм:79.7, Вес, гр:330, Чувствительность Цвет, лк:0.02, Чувствительность ЧБ, лк:0.00001"
HDCVI-камеры;http://dahua-russia.ru/catalog/hdcvi-cameras;"Купольные камеры";http://dahua-russia.ru/catalog/hdcvi-dome;604;"Dahua DH-HAC-HDW1200MP-0600B";http://dahua-russia.ru/product/dh-hac-hdw1200mp-0600b;"2Megapixel 1080P Waterproof IR HDCVI Camera25/30fps@1080P, ICR, IP66Max. IR Led length: 20m, Smart IR3.6mm fixed length(6mm optional)";http://dahua-russia.ruhttp://s1.dahua-russia.ru/storage/images/DH-HAC-HDW1200MP-0600B__577f576aae6533.65656046.jpg;"Тип устройства:HDCVI-камера, Тип корпуса:Купольная (DOME), Среда:Уличная, Тип матрицы:CMOS, Размер матрицы, &quot;:1/2.7, Общее кол-во пикселей, Мп:2, Кадров в секунду при максимальном разрешении:25, День/Ночь:Да, ИК подсветка:Да, Сменный объектив:Да, Тип объектива:варифокальный, Фокусное расстояние объектива:3.6, Горизонтальный угол обзора:89.9, Встроенный микрофон:Нет, Аудиовход:Нет, Беспроводной адаптер:Нет, PTZ:Нет, Поддержка ONVIF:Нет, Питание:12V DC, Температура:-30 ... 60, Длина, мм:93.4, Ширина, мм:93.4, Высота, мм:79.7, Вес, гр:330, Чувствительность Цвет, лк:0.02, Чувствительность ЧБ, лк:0.00001"
HDCVI-камеры;http://dahua-russia.ru/catalog/hdcvi-cameras;"Купольные камеры";http://dahua-russia.ru/catalog/hdcvi-dome;605;"Dahua DH-HAC-HDW2220SP-0360B";http://dahua-russia.ru/product/dh-hac-hdw2220sp-0360b;"Купольная HDCVI видеокамера 1080P;1/2.8"" 2,4Mп Sony Exmor CMOS; фикс. объектив: 3,6мм; дальность ИК: 30м; чувствительность: 0.05лк/F1.8(цвет), 0лк@F1.8(ИК вкл); DWDR, 3DNR,OSD меню, SMART IR; PAL 960H видеовыход; питание: DC12В; IP67; Рабочая температура: -40 -+60 С;";http://dahua-russia.ru//dahua-russia.ru/images/no-image.png;"Тип устройства:HDCVI-камера, Тип корпуса:Купольная (DOME), Среда:Уличная, Тип матрицы:CMOS, Размер матрицы, &quot;:1/2.7, Общее кол-во пикселей, Мп:2, Кадров в секунду при максимальном разрешении:25, День/Ночь:Да, ИК подсветка:Да, Сменный объектив:Да, Тип объектива:варифокальный, Фокусное расстояние объектива:3.6, Горизонтальный угол обзора:89.9, Встроенный микрофон:Нет, Аудиовход:Нет, Беспроводной адаптер:Нет, PTZ:Нет, Поддержка ONVIF:Нет, Питание:12V DC, Температура:-30 ... 60, Длина, мм:93.4, Ширина, мм:93.4, Высота, мм:79.7, Вес, гр:330, Чувствительность Цвет, лк:0.02, Чувствительность ЧБ, лк:0.00001"
HDCVI-камеры;http://dahua-russia.ru/catalog/hdcvi-cameras;"Купольные камеры";http://dahua-russia.ru/catalog/hdcvi-dome;606;"Dahua DH-HAC-HDW2221EP-0360B";http://dahua-russia.ru/product/dh-hac-hdw2221ep-0360b;"1/2.8"" 2.4Megapixel Sony CMOS25/30fps@1080P?25/30/50/60fps@720P, ICR, IP67120db True WDR                                                                      Max. IR Led length: 50m, Array LED, Smart IR3.6mm fixed length(6mm, 8mm optional)";http://dahua-russia.ru//dahua-russia.ru/images/no-image.png;"Тип устройства:HDCVI-камера, Тип корпуса:Купольная (DOME), Среда:Уличная, Тип матрицы:CMOS, Размер матрицы, &quot;:1/2.7, Общее кол-во пикселей, Мп:2, Кадров в секунду при максимальном разрешении:25, День/Ночь:Да, ИК подсветка:Да, Сменный объектив:Да, Тип объектива:варифокальный, Фокусное расстояние объектива:3.6, Горизонтальный угол обзора:89.9, Встроенный микрофон:Нет, Аудиовход:Нет, Беспроводной адаптер:Нет, PTZ:Нет, Поддержка ONVIF:Нет, Питание:12V DC, Температура:-30 ... 60, Длина, мм:93.4, Ширина, мм:93.4, Высота, мм:79.7, Вес, гр:330, Чувствительность Цвет, лк:0.02, Чувствительность ЧБ, лк:0.00001"
HDCVI-камеры;http://dahua-russia.ru/catalog/hdcvi-cameras;"Купольные камеры";http://dahua-russia.ru/catalog/hdcvi-dome;607;"Dahua DH-HAC-HDW2220SP-0600B";http://dahua-russia.ru/product/dh-hac-hdw2220sp-0600b;"1/2.8"" 2.4Megapixel Sony CMOS25/30fps@1080P?25/30/50/60fps@720P, ICR, IP67Max. IR Led length: 30m, Smart IR3.6mm fixed length(6mm, 8mm optional)";http://dahua-russia.ru//dahua-russia.ru/images/no-image.png;"Тип устройства:HDCVI-камера, Тип корпуса:Купольная (DOME), Среда:Уличная, Тип матрицы:CMOS, Размер матрицы, &quot;:1/2.7, Общее кол-во пикселей, Мп:2, Кадров в секунду при максимальном разрешении:25, День/Ночь:Да, ИК подсветка:Да, Сменный объектив:Да, Тип объектива:варифокальный, Фокусное расстояние объектива:3.6, Горизонтальный угол обзора:89.9, Встроенный микрофон:Нет, Аудиовход:Нет, Беспроводной адаптер:Нет, PTZ:Нет, Поддержка ONVIF:Нет, Питание:12V DC, Температура:-30 ... 60, Длина, мм:93.4, Ширина, мм:93.4, Высота, мм:79.7, Вес, гр:330, Чувствительность Цвет, лк:0.02, Чувствительность ЧБ, лк:0.00001"
HDCVI-камеры;http://dahua-russia.ru/catalog/hdcvi-cameras;"Купольные камеры";http://dahua-russia.ru/catalog/hdcvi-dome;608;"Dahua DH-HAC-HDW2220RP-Z";http://dahua-russia.ru/product/dh-hac-hdw2220rp-z;"1/2.8"" 2.4Megapixel Sony CMOS25/30fps@1080P?25/30/50/60fps@720P, ICR, IP67Max. IR Led length: 60m, Array LED, Smart IR2.7-12mm motorized lens";http://dahua-russia.ru//dahua-russia.ru/images/no-image.png;"Тип устройства:HDCVI-камера, Тип корпуса:Купольная (DOME), Среда:Уличная, Тип матрицы:CMOS, Размер матрицы, &quot;:1/2.7, Общее кол-во пикселей, Мп:2, Кадров в секунду при максимальном разрешении:25, День/Ночь:Да, ИК подсветка:Да, Сменный объектив:Да, Тип объектива:варифокальный, Фокусное расстояние объектива:3.6, Горизонтальный угол обзора:89.9, Встроенный микрофон:Нет, Аудиовход:Нет, Беспроводной адаптер:Нет, PTZ:Нет, Поддержка ONVIF:Нет, Питание:12V DC, Температура:-30 ... 60, Длина, мм:93.4, Ширина, мм:93.4, Высота, мм:79.7, Вес, гр:330, Чувствительность Цвет, лк:0.02, Чувствительность ЧБ, лк:0.00001"
HDCVI-камеры;http://dahua-russia.ru/catalog/hdcvi-cameras;"Купольные камеры";http://dahua-russia.ru/catalog/hdcvi-dome;609;"Dahua DH-HAC-HDW2120SP-0360B";http://dahua-russia.ru/product/dh-hac-hdw2120sp-0360b;"1/3"" 1.4Megapixel Sony CMOS, moonlight*25/30/50/60fps@720P, ICR, IP67Max. IR Led length: 30m, Smart IR3.6mm fixed length(2.8mm, 6mm, 8mm optional)";http://dahua-russia.ru//dahua-russia.ru/images/no-image.png;"Тип устройства:HDCVI-камера, Тип корпуса:Купольная (DOME), Среда:Уличная, Тип матрицы:CMOS, Размер матрицы, &quot;:1/2.7, Общее кол-во пикселей, Мп:2, Кадров в секунду при максимальном разрешении:25, День/Ночь:Да, ИК подсветка:Да, Сменный объектив:Да, Тип объектива:варифокальный, Фокусное расстояние объектива:3.6, Горизонтальный угол обзора:89.9, Встроенный микрофон:Нет, Аудиовход:Нет, Беспроводной адаптер:Нет, PTZ:Нет, Поддержка ONVIF:Нет, Питание:12V DC, Температура:-30 ... 60, Длина, мм:93.4, Ширина, мм:93.4, Высота, мм:79.7, Вес, гр:330, Чувствительность Цвет, лк:0.02, Чувствительность ЧБ, лк:0.00001"
HDCVI-камеры;http://dahua-russia.ru/catalog/hdcvi-cameras;"Купольные камеры";http://dahua-russia.ru/catalog/hdcvi-dome;610;"Dahua DH-HAC-HDW2220EP-0360B";http://dahua-russia.ru/product/dh-hac-hdw2220ep-0360b;"1/2.8"" 2.4Megapixel Sony CMOS25/30fps@1080P?25/30/50/60fps@720P, ICR, IP67Max. IR Led length: 50m, Array LED, Smart IR3.6mm fixed length(6mm, 8mm optional)";http://dahua-russia.ru//dahua-russia.ru/images/no-image.png;"Тип устройства:HDCVI-камера, Тип корпуса:Купольная (DOME), Среда:Уличная, Тип матрицы:CMOS, Размер матрицы, &quot;:1/2.7, Общее кол-во пикселей, Мп:2, Кадров в секунду при максимальном разрешении:25, День/Ночь:Да, ИК подсветка:Да, Сменный объектив:Да, Тип объектива:варифокальный, Фокусное расстояние объектива:3.6, Горизонтальный угол обзора:89.9, Встроенный микрофон:Нет, Аудиовход:Нет, Беспроводной адаптер:Нет, PTZ:Нет, Поддержка ONVIF:Нет, Питание:12V DC, Температура:-30 ... 60, Длина, мм:93.4, Ширина, мм:93.4, Высота, мм:79.7, Вес, гр:330, Чувствительность Цвет, лк:0.02, Чувствительность ЧБ, лк:0.00001"
HDCVI-камеры;http://dahua-russia.ru/catalog/hdcvi-cameras;"Купольные камеры";http://dahua-russia.ru/catalog/hdcvi-dome;611;"Dahua DH-HAC-HDW2220RP-VF";http://dahua-russia.ru/product/dh-hac-hdw2220rp-vf;"Купольная антивандальная HDCVI видеокамера 1080P;1/2.8"" 2,4Mп Sony Exmor CMOS; вариофокальный объектив: 2,7-12мм; дальность ИК: 30м; чувствительность: 0.05лк/F1.4(цвет), 0лк@F1.4(ИК вкл); DWDR, 3DNR,OSD меню, SMART IR; PAL 960H видеовыход; питание: DC12В; IP66,IK10; Рабочая температура: -40 -+60 С;";http://dahua-russia.ru//dahua-russia.ru/images/no-image.png;"Тип устройства:HDCVI-камера, Тип корпуса:Купольная (DOME), Среда:Уличная, Тип матрицы:CMOS, Размер матрицы, &quot;:1/2.7, Общее кол-во пикселей, Мп:2, Кадров в секунду при максимальном разрешении:25, День/Ночь:Да, ИК подсветка:Да, Сменный объектив:Да, Тип объектива:варифокальный, Фокусное расстояние объектива:3.6, Горизонтальный угол обзора:89.9, Встроенный микрофон:Нет, Аудиовход:Нет, Беспроводной адаптер:Нет, PTZ:Нет, Поддержка ONVIF:Нет, Питание:12V DC, Температура:-30 ... 60, Длина, мм:93.4, Ширина, мм:93.4, Высота, мм:79.7, Вес, гр:330, Чувствительность Цвет, лк:0.02, Чувствительность ЧБ, лк:0.00001"
HDCVI-камеры;http://dahua-russia.ru/catalog/hdcvi-cameras;"Купольные камеры";http://dahua-russia.ru/catalog/hdcvi-dome;612;"Dahua DH-HAC-HDW2220EP-0600B";http://dahua-russia.ru/product/dh-hac-hdw2220ep-0600b;"1/2.8"" 2.4Megapixel Sony CMOS25/30fps@1080P?25/30/50/60fps@720P, ICR, IP67Max. IR Led length: 50m, Array LED, Smart IR3.6mm fixed length(6mm, 8mm optional)";http://dahua-russia.ru//dahua-russia.ru/images/no-image.png;"Тип устройства:HDCVI-камера, Тип корпуса:Купольная (DOME), Среда:Уличная, Тип матрицы:CMOS, Размер матрицы, &quot;:1/2.7, Общее кол-во пикселей, Мп:2, Кадров в секунду при максимальном разрешении:25, День/Ночь:Да, ИК подсветка:Да, Сменный объектив:Да, Тип объектива:варифокальный, Фокусное расстояние объектива:3.6, Горизонтальный угол обзора:89.9, Встроенный микрофон:Нет, Аудиовход:Нет, Беспроводной адаптер:Нет, PTZ:Нет, Поддержка ONVIF:Нет, Питание:12V DC, Температура:-30 ... 60, Длина, мм:93.4, Ширина, мм:93.4, Высота, мм:79.7, Вес, гр:330, Чувствительность Цвет, лк:0.02, Чувствительность ЧБ, лк:0.00001"
HDCVI-камеры;http://dahua-russia.ru/catalog/hdcvi-cameras;"Купольные камеры";http://dahua-russia.ru/catalog/hdcvi-dome;613;"Dahua DH-HAC-HDW2120RP-Z";http://dahua-russia.ru/product/dh-hac-hdw2120rp-z;"1/3"" 1.4Megapixel Sony CMOS, moonlight*25/30/50/60fps@720P, ICR, IP67Max. IR Led length: 60m, Array LED, Smart IR2.7-12mm motorized lens";http://dahua-russia.ru//dahua-russia.ru/images/no-image.png;"Тип устройства:HDCVI-камера, Тип корпуса:Купольная (DOME), Среда:Уличная, Тип матрицы:CMOS, Размер матрицы, &quot;:1/2.7, Общее кол-во пикселей, Мп:2, Кадров в секунду при максимальном разрешении:25, День/Ночь:Да, ИК подсветка:Да, Сменный объектив:Да, Тип объектива:варифокальный, Фокусное расстояние объектива:3.6, Горизонтальный угол обзора:89.9, Встроенный микрофон:Нет, Аудиовход:Нет, Беспроводной адаптер:Нет, PTZ:Нет, Поддержка ONVIF:Нет, Питание:12V DC, Температура:-30 ... 60, Длина, мм:93.4, Ширина, мм:93.4, Высота, мм:79.7, Вес, гр:330, Чувствительность Цвет, лк:0.02, Чувствительность ЧБ, лк:0.00001"
HDCVI-камеры;http://dahua-russia.ru/catalog/hdcvi-cameras;"Купольные камеры";http://dahua-russia.ru/catalog/hdcvi-dome;614;"Dahua DH-HAC-HDW2120SP-0280B";http://dahua-russia.ru/product/dh-hac-hdw2120sp-0280b;"1/3"" 1.4Megapixel Sony CMOS, moonlight*25/30/50/60fps@720P, ICR, IP67Max. IR Led length: 30m, Smart IR3.6mm fixed length(2.8mm, 6mm, 8mm optional)";http://dahua-russia.ru//dahua-russia.ru/images/no-image.png;"Тип устройства:HDCVI-камера, Тип корпуса:Купольная (DOME), Среда:Уличная, Тип матрицы:CMOS, Размер матрицы, &quot;:1/2.7, Общее кол-во пикселей, Мп:2, Кадров в секунду при максимальном разрешении:25, День/Ночь:Да, ИК подсветка:Да, Сменный объектив:Да, Тип объектива:варифокальный, Фокусное расстояние объектива:3.6, Горизонтальный угол обзора:89.9, Встроенный микрофон:Нет, Аудиовход:Нет, Беспроводной адаптер:Нет, PTZ:Нет, Поддержка ONVIF:Нет, Питание:12V DC, Температура:-30 ... 60, Длина, мм:93.4, Ширина, мм:93.4, Высота, мм:79.7, Вес, гр:330, Чувствительность Цвет, лк:0.02, Чувствительность ЧБ, лк:0.00001"
